Window_Idx	Start	End	Center	Pred_Label	Prob_Neu	Prob_Hard	Prob_Soft
10570	1180578	1182577	1181313	NEUTRAL	1.0000	0.0000	0.0000
10571	1180647	1182730	1181397	NEUTRAL	0.9999	0.0000	0.0001
10572	1180713	1182886	1181475	NEUTRAL	1.0000	0.0000	0.0000
10573	1180824	1183141	1181577	NEUTRAL	1.0000	0.0000	0.0000
10574	1180893	1183216	1181667	NEUTRAL	1.0000	0.0000	0.0000
10575	1180952	1183285	1181765	NEUTRAL	1.0000	0.0000	0.0000
10576	1181040	1184016	1181838	NEUTRAL	1.0000	0.0000	0.0000
10577	1181112	1184085	1181963	NEUTRAL	1.0000	0.0000	0.0000
10578	1181167	1184187	1182060	NEUTRAL	1.0000	0.0000	0.0000
10579	1181226	1184294	1182460	NEUTRAL	1.0000	0.0000	0.0000
10580	1181313	1184349	1182577	NEUTRAL	1.0000	0.0000	0.0000
10581	1181397	1184436	1182730	NEUTRAL	1.0000	0.0000	0.0000
10582	1181475	1184550	1182886	NEUTRAL	1.0000	0.0000	0.0000
10583	1181577	1184649	1183141	NEUTRAL	1.0000	0.0000	0.0000
10584	1181667	1184739	1183216	NEUTRAL	1.0000	0.0000	0.0000
10585	1181765	1184835	1183285	NEUTRAL	1.0000	0.0000	0.0000
10586	1181838	1185000	1184016	NEUTRAL	1.0000	0.0000	0.0000
10587	1181963	1185126	1184085	NEUTRAL	1.0000	0.0000	0.0000
10588	1182060	1185207	1184187	NEUTRAL	1.0000	0.0000	0.0000
10589	1182460	1185315	1184294	NEUTRAL	1.0000	0.0000	0.0000
10590	1182577	1185432	1184349	NEUTRAL	1.0000	0.0000	0.0000
10591	1182730	1186014	1184436	NEUTRAL	1.0000	0.0000	0.0000
10592	1182886	1186085	1184550	NEUTRAL	0.9999	0.0000	0.0001
10593	1183141	1186194	1184649	NEUTRAL	1.0000	0.0000	0.0000
10594	1183216	1186245	1184739	NEUTRAL	1.0000	0.0000	0.0000
10595	1183285	1186312	1184835	NEUTRAL	1.0000	0.0000	0.0000
10596	1184016	1186373	1185000	NEUTRAL	1.0000	0.0000	0.0000
10597	1184085	1186443	1185126	NEUTRAL	0.9998	0.0000	0.0002
10598	1184187	1186524	1185207	NEUTRAL	0.9998	0.0000	0.0002
10599	1184294	1186599	1185315	NEUTRAL	0.9999	0.0000	0.0001
10600	1184349	1186686	1185432	NEUTRAL	0.9999	0.0000	0.0001
10601	1184436	1186767	1186014	NEUTRAL	0.9997	0.0000	0.0003
10602	1184550	1186818	1186085	NEUTRAL	0.9999	0.0000	0.0000
10603	1184649	1186866	1186194	NEUTRAL	0.9999	0.0000	0.0001
10604	1184739	1186971	1186245	NEUTRAL	0.9997	0.0000	0.0002
10605	1184835	1187028	1186312	NEUTRAL	1.0000	0.0000	0.0000
10606	1185000	1187112	1186373	NEUTRAL	1.0000	0.0000	0.0000
10607	1185126	1187179	1186443	NEUTRAL	1.0000	0.0000	0.0000
10608	1185207	1187232	1186524	NEUTRAL	1.0000	0.0000	0.0000
10609	1185315	1187314	1186599	NEUTRAL	0.9999	0.0000	0.0001
10610	1185432	1187448	1186686	NEUTRAL	1.0000	0.0000	0.0000
10611	1186014	1187559	1186767	NEUTRAL	0.9994	0.0000	0.0006
10612	1186085	1187661	1186818	NEUTRAL	1.0000	0.0000	0.0000
10613	1186194	1187765	1186866	NEUTRAL	1.0000	0.0000	0.0000
10614	1186245	1187913	1186971	NEUTRAL	0.9999	0.0000	0.0000
10615	1186312	1187959	1187028	NEUTRAL	1.0000	0.0000	0.0000
10616	1186373	1188028	1187112	NEUTRAL	0.9999	0.0000	0.0001
10617	1186443	1188102	1187179	NEUTRAL	1.0000	0.0000	0.0000
10618	1186524	1188172	1187232	NEUTRAL	1.0000	0.0000	0.0000
10619	1186599	1188304	1187314	NEUTRAL	1.0000	0.0000	0.0000
10620	1186686	1188411	1187448	NEUTRAL	1.0000	0.0000	0.0000
10621	1186767	1188468	1187559	NEUTRAL	1.0000	0.0000	0.0000
10622	1186818	1188525	1187661	NEUTRAL	1.0000	0.0000	0.0000
10623	1186866	1188567	1187765	NEUTRAL	1.0000	0.0000	0.0000
10624	1186971	1188645	1187913	NEUTRAL	1.0000	0.0000	0.0000
10625	1187028	1188745	1187959	NEUTRAL	1.0000	0.0000	0.0000
10626	1187112	1188879	1188028	NEUTRAL	1.0000	0.0000	0.0000
10627	1187179	1188954	1188102	NEUTRAL	1.0000	0.0000	0.0000
10628	1187232	1189056	1188172	NEUTRAL	1.0000	0.0000	0.0000
10629	1187314	1189125	1188304	NEUTRAL	1.0000	0.0000	0.0000
10630	1187448	1189163	1188411	NEUTRAL	1.0000	0.0000	0.0000
10631	1187559	1189216	1188468	NEUTRAL	1.0000	0.0000	0.0000
10632	1187661	1189281	1188525	NEUTRAL	1.0000	0.0000	0.0000
10633	1187765	1189358	1188567	NEUTRAL	1.0000	0.0000	0.0000
10634	1187913	1189437	1188645	NEUTRAL	1.0000	0.0000	0.0000
10635	1187959	1189518	1188745	NEUTRAL	1.0000	0.0000	0.0000
10636	1188028	1189571	1188879	NEUTRAL	1.0000	0.0000	0.0000
10637	1188102	1189619	1188954	NEUTRAL	1.0000	0.0000	0.0000
10638	1188172	1189665	1189056	NEUTRAL	1.0000	0.0000	0.0000
10639	1188304	1189722	1189125	NEUTRAL	1.0000	0.0000	0.0000
10640	1188411	1189773	1189163	NEUTRAL	1.0000	0.0000	0.0000
10641	1188468	1189824	1189216	NEUTRAL	1.0000	0.0000	0.0000
10642	1188525	1189886	1189281	NEUTRAL	1.0000	0.0000	0.0000
10643	1188567	1189938	1189358	NEUTRAL	1.0000	0.0000	0.0000
10644	1188645	1190019	1189437	NEUTRAL	0.9979	0.0001	0.0021
10645	1188745	1190200	1189518	NEUTRAL	0.9891	0.0003	0.0107
10646	1188879	1190257	1189571	NEUTRAL	0.9964	0.0001	0.0035
10647	1188954	1190390	1189619	NEUTRAL	0.9988	0.0001	0.0012
10648	1189056	1190479	1189665	NEUTRAL	0.9988	0.0000	0.0011
10649	1189125	1190536	1189722	NEUTRAL	0.9984	0.0000	0.0015
10650	1189163	1190605	1189773	NEUTRAL	0.9998	0.0000	0.0001
10651	1189216	1190717	1189824	NEUTRAL	0.9986	0.0000	0.0014
10652	1189281	1190842	1189886	NEUTRAL	0.9997	0.0000	0.0003
10653	1189358	1190914	1189938	NEUTRAL	1.0000	0.0000	0.0000
10654	1189437	1190989	1190019	NEUTRAL	1.0000	0.0000	0.0000
10655	1189518	1191072	1190200	NEUTRAL	1.0000	0.0000	0.0000
10656	1189571	1191153	1190257	NEUTRAL	1.0000	0.0000	0.0000
10657	1189619	1191220	1190390	NEUTRAL	1.0000	0.0000	0.0000
10658	1189665	1191268	1190479	NEUTRAL	1.0000	0.0000	0.0000
10659	1189722	1191674	1190536	NEUTRAL	0.9999	0.0000	0.0001
10660	1189773	1191800	1190605	NEUTRAL	0.9999	0.0000	0.0001
10661	1189824	1191864	1190717	NEUTRAL	0.9984	0.0002	0.0014
10662	1189886	1191944	1190842	NEUTRAL	0.9996	0.0000	0.0003
10663	1189938	1192025	1190914	NEUTRAL	0.9999	0.0000	0.0001
10664	1190019	1192091	1190989	NEUTRAL	1.0000	0.0000	0.0000
10665	1190200	1192172	1191072	NEUTRAL	1.0000	0.0000	0.0000
10666	1190257	1192244	1191153	NEUTRAL	1.0000	0.0000	0.0000
10667	1190390	1192305	1191220	NEUTRAL	1.0000	0.0000	0.0000
10668	1190479	1192644	1191268	NEUTRAL	1.0000	0.0000	0.0000
10669	1190536	1192780	1191674	NEUTRAL	1.0000	0.0000	0.0000
10670	1190605	1192920	1191800	NEUTRAL	1.0000	0.0000	0.0000
10671	1190717	1193016	1191864	NEUTRAL	1.0000	0.0000	0.0000
10672	1190842	1193097	1191944	NEUTRAL	1.0000	0.0000	0.0000
10673	1190914	1193214	1192025	NEUTRAL	1.0000	0.0000	0.0000
10674	1190989	1193286	1192091	NEUTRAL	1.0000	0.0000	0.0000
10675	1191072	1193367	1192172	NEUTRAL	1.0000	0.0000	0.0000
10676	1191153	1193505	1192244	NEUTRAL	1.0000	0.0000	0.0000
10677	1191220	1193577	1192305	NEUTRAL	1.0000	0.0000	0.0000
10678	1191268	1193656	1192644	NEUTRAL	1.0000	0.0000	0.0000
10679	1191674	1193736	1192780	NEUTRAL	1.0000	0.0000	0.0000
10680	1191800	1194018	1192920	NEUTRAL	1.0000	0.0000	0.0000
10681	1191864	1194087	1193016	NEUTRAL	1.0000	0.0000	0.0000
10682	1191944	1194189	1193097	NEUTRAL	1.0000	0.0000	0.0000
10683	1192025	1194275	1193214	NEUTRAL	1.0000	0.0000	0.0000
10684	1192091	1194367	1193286	NEUTRAL	1.0000	0.0000	0.0000
10685	1192172	1194458	1193367	NEUTRAL	0.9999	0.0000	0.0001
10686	1192244	1194509	1193505	NEUTRAL	0.9999	0.0000	0.0001
10687	1192305	1194557	1193577	NEUTRAL	1.0000	0.0000	0.0000
10688	1192644	1194618	1193656	NEUTRAL	0.9999	0.0000	0.0001
10689	1192780	1194736	1193736	NEUTRAL	0.9973	0.0005	0.0022
10690	1192920	1194779	1194018	NEUTRAL	0.9968	0.0003	0.0029
10691	1193016	1194833	1194087	NEUTRAL	0.9999	0.0000	0.0001
10692	1193097	1194884	1194189	NEUTRAL	1.0000	0.0000	0.0000
10693	1193214	1194965	1194275	NEUTRAL	1.0000	0.0000	0.0000
10694	1193286	1195037	1194367	NEUTRAL	0.9999	0.0000	0.0001
10695	1193367	1195076	1194458	NEUTRAL	1.0000	0.0000	0.0000
10696	1193505	1195143	1194509	NEUTRAL	1.0000	0.0000	0.0000
10697	1193577	1195198	1194557	NEUTRAL	1.0000	0.0000	0.0000
10698	1193656	1195265	1194618	NEUTRAL	1.0000	0.0000	0.0000
10699	1193736	1195292	1194736	NEUTRAL	1.0000	0.0000	0.0000
10700	1194018	1195358	1194779	NEUTRAL	0.9999	0.0000	0.0001
10701	1194087	1195415	1194833	NEUTRAL	0.9988	0.0003	0.0010
10702	1194189	1195508	1194884	NEUTRAL	0.9999	0.0000	0.0001
10703	1194275	1195575	1194965	NEUTRAL	0.9960	0.0003	0.0037
10704	1194367	1195655	1195037	NEUTRAL	0.9714	0.0020	0.0266
10705	1194458	1195727	1195076	NEUTRAL	0.9869	0.0017	0.0114
10706	1194509	1195770	1195143	NEUTRAL	0.7832	0.0245	0.1923
10707	1194557	1195837	1195198	NEUTRAL	0.7233	0.0513	0.2254
10708	1194618	1195883	1195265	SOFT	0.1042	0.0584	0.8374
10709	1194736	1195931	1195292	SOFT	0.0292	0.0900	0.8808
10710	1194779	1196154	1195358	NEUTRAL	0.4932	0.1307	0.3761
10711	1194833	1196377	1195415	NEUTRAL	0.9979	0.0001	0.0020
10712	1194884	1196845	1195508	NEUTRAL	1.0000	0.0000	0.0000
10713	1194965	1196970	1195575	NEUTRAL	1.0000	0.0000	0.0000
10714	1195037	1197112	1195655	NEUTRAL	1.0000	0.0000	0.0000
10715	1195076	1197296	1195727	NEUTRAL	1.0000	0.0000	0.0000
10716	1195143	1197393	1195770	NEUTRAL	1.0000	0.0000	0.0000
10717	1195198	1197452	1195837	NEUTRAL	1.0000	0.0000	0.0000
10718	1195265	1197543	1195883	NEUTRAL	1.0000	0.0000	0.0000
10719	1195292	1197611	1195931	NEUTRAL	1.0000	0.0000	0.0000
10720	1195358	1197690	1196154	NEUTRAL	1.0000	0.0000	0.0000
10721	1195415	1197785	1196377	NEUTRAL	1.0000	0.0000	0.0000
10722	1195508	1197855	1196845	NEUTRAL	1.0000	0.0000	0.0000
10723	1195575	1197927	1196970	NEUTRAL	1.0000	0.0000	0.0000
10724	1195655	1198011	1197112	NEUTRAL	1.0000	0.0000	0.0000
10725	1195727	1198116	1197296	NEUTRAL	1.0000	0.0000	0.0000
10726	1195770	1198167	1197393	NEUTRAL	1.0000	0.0000	0.0000
10727	1195837	1198253	1197452	NEUTRAL	1.0000	0.0000	0.0000
10728	1195883	1198310	1197543	NEUTRAL	1.0000	0.0000	0.0000
10729	1195931	1198392	1197611	NEUTRAL	1.0000	0.0000	0.0000
10730	1196154	1198464	1197690	NEUTRAL	1.0000	0.0000	0.0000
10731	1196377	1198707	1197785	NEUTRAL	1.0000	0.0000	0.0000
10732	1196845	1198803	1197855	NEUTRAL	1.0000	0.0000	0.0000
10733	1196970	1198866	1197927	NEUTRAL	1.0000	0.0000	0.0000
10734	1197112	1198969	1198011	NEUTRAL	1.0000	0.0000	0.0000
10735	1197296	1199016	1198116	NEUTRAL	1.0000	0.0000	0.0000
10736	1197393	1199094	1198167	NEUTRAL	1.0000	0.0000	0.0000
10737	1197452	1199181	1198253	NEUTRAL	1.0000	0.0000	0.0000
10738	1197543	1199295	1198310	NEUTRAL	0.9999	0.0000	0.0001
10739	1197611	1199338	1198392	NEUTRAL	1.0000	0.0000	0.0000
10740	1197690	1199421	1198464	NEUTRAL	1.0000	0.0000	0.0000
10741	1197785	1199474	1198707	NEUTRAL	1.0000	0.0000	0.0000
10742	1197855	1199535	1198803	NEUTRAL	1.0000	0.0000	0.0000
10743	1197927	1199689	1198866	NEUTRAL	1.0000	0.0000	0.0000
10744	1198011	1199763	1198969	NEUTRAL	0.9999	0.0000	0.0001
10745	1198116	1199820	1199016	NEUTRAL	0.9999	0.0000	0.0001
10746	1198167	1199895	1199094	NEUTRAL	0.9999	0.0000	0.0001
10747	1198253	1199970	1199181	NEUTRAL	0.9999	0.0000	0.0001
10748	1198310	1200048	1199295	NEUTRAL	0.9998	0.0000	0.0002
10749	1198392	1200109	1199338	NEUTRAL	0.9999	0.0000	0.0001
10750	1198464	1200607	1199421	NEUTRAL	1.0000	0.0000	0.0000
10751	1198707	1200685	1199474	NEUTRAL	1.0000	0.0000	0.0000
10752	1198803	1200724	1199535	NEUTRAL	1.0000	0.0000	0.0000
10753	1198866	1200783	1199689	NEUTRAL	0.9998	0.0000	0.0002
10754	1198969	1200864	1199763	NEUTRAL	1.0000	0.0000	0.0000
10755	1199016	1200942	1199820	NEUTRAL	1.0000	0.0000	0.0000
10756	1199094	1201088	1199895	NEUTRAL	1.0000	0.0000	0.0000
10757	1199181	1201154	1199970	NEUTRAL	1.0000	0.0000	0.0000
10758	1199295	1201192	1200048	NEUTRAL	1.0000	0.0000	0.0000
10759	1199338	1201263	1200109	NEUTRAL	1.0000	0.0000	0.0000
10760	1199421	1201347	1200607	NEUTRAL	1.0000	0.0000	0.0000
10761	1199474	1201414	1200685	NEUTRAL	1.0000	0.0000	0.0000
10762	1199535	1201452	1200724	NEUTRAL	1.0000	0.0000	0.0000
10763	1199689	1201545	1200783	NEUTRAL	1.0000	0.0000	0.0000
10764	1199763	1201608	1200864	NEUTRAL	1.0000	0.0000	0.0000
10765	1199820	1201674	1200942	NEUTRAL	1.0000	0.0000	0.0000
10766	1199895	1201756	1201088	NEUTRAL	1.0000	0.0000	0.0000
10767	1199970	1201812	1201154	NEUTRAL	1.0000	0.0000	0.0000
10768	1200048	1201879	1201192	NEUTRAL	1.0000	0.0000	0.0000
10769	1200109	1201923	1201263	NEUTRAL	1.0000	0.0000	0.0000
10770	1200607	1201999	1201347	NEUTRAL	1.0000	0.0000	0.0000
10771	1200685	1202145	1201414	NEUTRAL	1.0000	0.0000	0.0000
10772	1200724	1202205	1201452	NEUTRAL	1.0000	0.0000	0.0000
10773	1200783	1202247	1201545	NEUTRAL	0.9999	0.0000	0.0001
10774	1200864	1202304	1201608	NEUTRAL	0.7528	0.0011	0.2460
10775	1200942	1202388	1201674	NEUTRAL	0.9571	0.0008	0.0421
10776	1201088	1202469	1201756	NEUTRAL	0.9945	0.0001	0.0054
10777	1201154	1202530	1201812	NEUTRAL	0.9998	0.0000	0.0002
10778	1201192	1202613	1201879	NEUTRAL	0.9996	0.0000	0.0004
10779	1201263	1203214	1201923	NEUTRAL	1.0000	0.0000	0.0000
10780	1201347	1203287	1201999	NEUTRAL	0.9999	0.0000	0.0001
10781	1201414	1203350	1202145	NEUTRAL	1.0000	0.0000	0.0000
10782	1201452	1203416	1202205	NEUTRAL	0.9999	0.0000	0.0001
10783	1201545	1203484	1202247	NEUTRAL	0.9999	0.0000	0.0001
10784	1201608	1203521	1202304	NEUTRAL	0.9999	0.0000	0.0000
10785	1201674	1203575	1202388	NEUTRAL	0.9994	0.0000	0.0006
10786	1201756	1203644	1202469	NEUTRAL	1.0000	0.0000	0.0000
10787	1201812	1203723	1202530	NEUTRAL	1.0000	0.0000	0.0000
10788	1201879	1203755	1202613	NEUTRAL	1.0000	0.0000	0.0000
10789	1201923	1203839	1203214	NEUTRAL	1.0000	0.0000	0.0000
10790	1201999	1203893	1203287	NEUTRAL	1.0000	0.0000	0.0000
10791	1202145	1203973	1203350	NEUTRAL	1.0000	0.0000	0.0000
10792	1202205	1204043	1203416	NEUTRAL	1.0000	0.0000	0.0000
10793	1202247	1204072	1203484	NEUTRAL	1.0000	0.0000	0.0000
10794	1202304	1204129	1203521	NEUTRAL	1.0000	0.0000	0.0000
10795	1202388	1204187	1203575	NEUTRAL	1.0000	0.0000	0.0000
10796	1202469	1204335	1203644	NEUTRAL	1.0000	0.0000	0.0000
10797	1202530	1204378	1203723	NEUTRAL	1.0000	0.0000	0.0000
10798	1202613	1204453	1203755	NEUTRAL	1.0000	0.0000	0.0000
10799	1203214	1204524	1203839	NEUTRAL	0.9999	0.0000	0.0001
10800	1203287	1204599	1203893	NEUTRAL	0.9999	0.0000	0.0001
10801	1203350	1204677	1203973	NEUTRAL	0.9990	0.0002	0.0008
10802	1203416	1204725	1204043	NEUTRAL	0.9999	0.0000	0.0001
10803	1203484	1204803	1204072	NEUTRAL	0.9999	0.0000	0.0000
10804	1203521	1204848	1204129	NEUTRAL	0.9998	0.0000	0.0002
10805	1203575	1204914	1204187	NEUTRAL	0.9992	0.0001	0.0007
10806	1203644	1205004	1204335	NEUTRAL	1.0000	0.0000	0.0000
10807	1203723	1205086	1204378	NEUTRAL	1.0000	0.0000	0.0000
10808	1203755	1205128	1204453	NEUTRAL	1.0000	0.0000	0.0000
10809	1203839	1205175	1204524	NEUTRAL	0.9998	0.0000	0.0001
10810	1203893	1205228	1204599	NEUTRAL	0.9997	0.0000	0.0003
10811	1203973	1205293	1204677	NEUTRAL	0.9954	0.0005	0.0041
10812	1204043	1205347	1204725	NEUTRAL	0.9990	0.0001	0.0008
10813	1204072	1205416	1204803	NEUTRAL	0.9995	0.0001	0.0004
10814	1204129	1205503	1204848	NEUTRAL	0.9996	0.0000	0.0003
10815	1204187	1205598	1204914	NEUTRAL	0.9975	0.0001	0.0023
10816	1204335	1205647	1205004	NEUTRAL	0.9950	0.0010	0.0040
10817	1204378	1205765	1205086	NEUTRAL	0.9956	0.0013	0.0032
10818	1204453	1205837	1205128	NEUTRAL	0.9889	0.0030	0.0081
10819	1204524	1205902	1205175	NEUTRAL	0.9704	0.0087	0.0209
10820	1204599	1205953	1205228	NEUTRAL	0.9833	0.0025	0.0142
10821	1204677	1206032	1205293	NEUTRAL	0.9996	0.0001	0.0004
10822	1204725	1206084	1205347	NEUTRAL	0.9995	0.0001	0.0004
10823	1204803	1206159	1205416	NEUTRAL	0.9998	0.0000	0.0002
10824	1204848	1206249	1205503	NEUTRAL	1.0000	0.0000	0.0000
10825	1204914	1206320	1205598	NEUTRAL	0.9999	0.0000	0.0001
10826	1205004	1206390	1205647	NEUTRAL	0.9999	0.0000	0.0001
10827	1205086	1206486	1205765	NEUTRAL	0.9996	0.0000	0.0004
10828	1205128	1206570	1205837	NEUTRAL	0.9997	0.0000	0.0002
10829	1205175	1206642	1205902	NEUTRAL	0.9992	0.0002	0.0006
10830	1205228	1206705	1205953	NEUTRAL	0.9987	0.0002	0.0011
10831	1205293	1206776	1206032	NEUTRAL	0.9960	0.0006	0.0034
10832	1205347	1206837	1206084	NEUTRAL	0.9722	0.0027	0.0251
10833	1205416	1206915	1206159	NEUTRAL	0.9644	0.0061	0.0295
10834	1205503	1206988	1206249	NEUTRAL	0.9576	0.0077	0.0347
10835	1205598	1207219	1206320	NEUTRAL	0.9988	0.0001	0.0011
10836	1205647	1207303	1206390	NEUTRAL	1.0000	0.0000	0.0000
10837	1205765	1207498	1206486	NEUTRAL	1.0000	0.0000	0.0000
10838	1205837	1207717	1206570	NEUTRAL	1.0000	0.0000	0.0000
10839	1205902	1207737	1206642	NEUTRAL	1.0000	0.0000	0.0000
10840	1205953	1207766	1206705	NEUTRAL	1.0000	0.0000	0.0000
10841	1206032	1207829	1206776	NEUTRAL	1.0000	0.0000	0.0000
10842	1206084	1207895	1206837	NEUTRAL	1.0000	0.0000	0.0000
10843	1206159	1207932	1206915	NEUTRAL	1.0000	0.0000	0.0000
10844	1206249	1208035	1206988	NEUTRAL	1.0000	0.0000	0.0000
10845	1206320	1208081	1207219	NEUTRAL	1.0000	0.0000	0.0000
10846	1206390	1208148	1207303	NEUTRAL	1.0000	0.0000	0.0000
10847	1206486	1208220	1207498	NEUTRAL	1.0000	0.0000	0.0000
10848	1206570	1208313	1207717	NEUTRAL	1.0000	0.0000	0.0000
10849	1206642	1208761	1207737	NEUTRAL	1.0000	0.0000	0.0000
10850	1206705	1208808	1207766	NEUTRAL	1.0000	0.0000	0.0000
10851	1206776	1208910	1207829	NEUTRAL	1.0000	0.0000	0.0000
10852	1206837	1208952	1207895	NEUTRAL	1.0000	0.0000	0.0000
10853	1206915	1208988	1207932	NEUTRAL	1.0000	0.0000	0.0000
10854	1206988	1209040	1208035	NEUTRAL	1.0000	0.0000	0.0000
10855	1207219	1209093	1208081	NEUTRAL	1.0000	0.0000	0.0000
10856	1207303	1209200	1208148	NEUTRAL	1.0000	0.0000	0.0000
10857	1207498	1209258	1208220	NEUTRAL	1.0000	0.0000	0.0000
10858	1207717	1209321	1208313	NEUTRAL	0.9987	0.0001	0.0013
10859	1207737	1209376	1208761	NEUTRAL	0.9689	0.0009	0.0302
10860	1207766	1209420	1208808	NEUTRAL	0.9826	0.0011	0.0163
10861	1207829	1209478	1208910	NEUTRAL	0.9885	0.0014	0.0101
10862	1207895	1209534	1208952	NEUTRAL	0.9869	0.0014	0.0117
10863	1207932	1209591	1208988	NEUTRAL	0.9757	0.0019	0.0224
10864	1208035	1209678	1209040	NEUTRAL	0.9737	0.0011	0.0252
10865	1208081	1209724	1209093	NEUTRAL	0.6206	0.0115	0.3679
10866	1208148	1209780	1209200	NEUTRAL	0.9969	0.0003	0.0028
10867	1208220	1209845	1209258	NEUTRAL	0.9992	0.0000	0.0008
10868	1208313	1209897	1209321	NEUTRAL	0.9997	0.0000	0.0003
10869	1208761	1209932	1209376	NEUTRAL	0.9998	0.0000	0.0002
10870	1208808	1209969	1209420	NEUTRAL	0.9991	0.0001	0.0008
10871	1208910	1209998	1209478	NEUTRAL	0.9999	0.0000	0.0001
10872	1208952	1210058	1209534	NEUTRAL	0.9999	0.0000	0.0001
10873	1208988	1210100	1209591	NEUTRAL	1.0000	0.0000	0.0000
10874	1209040	1210160	1209678	NEUTRAL	1.0000	0.0000	0.0000
10875	1209093	1210217	1209724	NEUTRAL	1.0000	0.0000	0.0000
10876	1209200	1210269	1209780	NEUTRAL	1.0000	0.0000	0.0000
10877	1209258	1210323	1209845	NEUTRAL	1.0000	0.0000	0.0000
10878	1209321	1210376	1209897	NEUTRAL	0.9999	0.0000	0.0001
10879	1209376	1210450	1209932	NEUTRAL	0.9997	0.0000	0.0002
10880	1209420	1210504	1209969	NEUTRAL	1.0000	0.0000	0.0000
10881	1209478	1210561	1209998	NEUTRAL	0.9999	0.0000	0.0001
10882	1209534	1210603	1210058	NEUTRAL	1.0000	0.0000	0.0000
10883	1209591	1210660	1210100	NEUTRAL	0.9999	0.0000	0.0001
10884	1209678	1210720	1210160	NEUTRAL	0.9998	0.0000	0.0002
10885	1209724	1210753	1210217	NEUTRAL	1.0000	0.0000	0.0000
10886	1209780	1210787	1210269	NEUTRAL	1.0000	0.0000	0.0000
10887	1209845	1210834	1210323	NEUTRAL	1.0000	0.0000	0.0000
10888	1209897	1210900	1210376	NEUTRAL	1.0000	0.0000	0.0000
10889	1209932	1210962	1210450	NEUTRAL	1.0000	0.0000	0.0000
10890	1209969	1210980	1210504	NEUTRAL	1.0000	0.0000	0.0000
10891	1209998	1211053	1210561	NEUTRAL	0.9999	0.0000	0.0001
10892	1210058	1211095	1210603	NEUTRAL	0.9998	0.0000	0.0002
10893	1210100	1211159	1210660	NEUTRAL	1.0000	0.0000	0.0000
10894	1210160	1211202	1210720	NEUTRAL	1.0000	0.0000	0.0000
10895	1210217	1211275	1210753	NEUTRAL	0.9986	0.0000	0.0013
10896	1210269	1211339	1210787	NEUTRAL	0.9994	0.0000	0.0006
10897	1210323	1211399	1210834	NEUTRAL	0.9968	0.0000	0.0032
10898	1210376	1211450	1210900	NEUTRAL	0.9992	0.0000	0.0008
10899	1210450	1211501	1210962	NEUTRAL	0.9998	0.0000	0.0002
10900	1210504	1211555	1210980	NEUTRAL	0.9999	0.0000	0.0001
10901	1210561	1211608	1211053	NEUTRAL	0.9996	0.0000	0.0004
10902	1210603	1211657	1211095	NEUTRAL	1.0000	0.0000	0.0000
10903	1210660	1211711	1211159	NEUTRAL	0.9981	0.0000	0.0018
10904	1210720	1211770	1211202	NEUTRAL	0.9992	0.0000	0.0008
10905	1210753	1211813	1211275	NEUTRAL	0.9993	0.0000	0.0007
10906	1210787	1211830	1211339	NEUTRAL	0.9994	0.0000	0.0005
10907	1210834	1211902	1211399	NEUTRAL	0.9997	0.0000	0.0002
10908	1210900	1211936	1211450	NEUTRAL	0.9999	0.0000	0.0001
10909	1210962	1211984	1211501	NEUTRAL	0.9993	0.0000	0.0006
10910	1210980	1212044	1211555	NEUTRAL	0.9940	0.0002	0.0058
10911	1211053	1212110	1211608	NEUTRAL	0.9981	0.0001	0.0018
10912	1211095	1212150	1211657	NEUTRAL	0.9980	0.0000	0.0020
10913	1211159	1212218	1211711	NEUTRAL	0.9994	0.0001	0.0006
10914	1211202	1212275	1211770	NEUTRAL	0.9999	0.0000	0.0001
10915	1211275	1212310	1211813	NEUTRAL	0.9997	0.0000	0.0003
10916	1211339	1212353	1211830	NEUTRAL	0.9999	0.0000	0.0001
10917	1211399	1212379	1211902	NEUTRAL	1.0000	0.0000	0.0000
10918	1211450	1212434	1211936	NEUTRAL	1.0000	0.0000	0.0000
10919	1211501	1212504	1211984	NEUTRAL	1.0000	0.0000	0.0000
10920	1211555	1212569	1212044	NEUTRAL	1.0000	0.0000	0.0000
10921	1211608	1212619	1212110	NEUTRAL	1.0000	0.0000	0.0000
10922	1211657	1212679	1212150	NEUTRAL	1.0000	0.0000	0.0000
10923	1211711	1212722	1212218	NEUTRAL	1.0000	0.0000	0.0000
10924	1211770	1212810	1212275	NEUTRAL	1.0000	0.0000	0.0000
10925	1211813	1212873	1212310	NEUTRAL	1.0000	0.0000	0.0000
10926	1211830	1212918	1212353	NEUTRAL	1.0000	0.0000	0.0000
10927	1211902	1212951	1212379	NEUTRAL	1.0000	0.0000	0.0000
10928	1211936	1212988	1212434	NEUTRAL	1.0000	0.0000	0.0000
10929	1211984	1213056	1212504	NEUTRAL	1.0000	0.0000	0.0000
10930	1212044	1213111	1212569	NEUTRAL	1.0000	0.0000	0.0000
10931	1212110	1213210	1212619	NEUTRAL	1.0000	0.0000	0.0000
10932	1212150	1213272	1212679	NEUTRAL	1.0000	0.0000	0.0000
10933	1212218	1213344	1212722	NEUTRAL	1.0000	0.0000	0.0000
10934	1212275	1213413	1212810	NEUTRAL	1.0000	0.0000	0.0000
10935	1212310	1213527	1212873	NEUTRAL	1.0000	0.0000	0.0000
10936	1212353	1213590	1212918	NEUTRAL	1.0000	0.0000	0.0000
